traffic_volume,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time
2586,None,19.15,0,0,1,Clear,sky is clear,13-05-2018 21:00
2586,None,-17.49,0,0,64,Clouds,broken clouds,01-01-2014 18:00
2586,None,2.57,0,0,90,Clouds,overcast clouds,22-03-2017 21:00
2587,None,10.07,0,0,90,Mist,mist,25-10-2012 21:00
2587,None,-5.43,0,0,1,Clear,sky is clear,21-11-2016 05:00
2587,None,1.07,0,0,90,Mist,mist,06-12-2015 19:00
2587,None,-5.60,0,0,1,Clear,sky is clear,06-03-2018 22:00
2587,None,10.07,0,0,90,Drizzle,light intensity drizzle,25-10-2012 21:00
2587,None,10.07,0,0,90,Rain,moderate rain,25-10-2012 21:00
2587,None,1.07,0,0,90,Fog,fog,06-12-2015 19:00
2587,None,14.78,0,0,90,Clouds,overcast clouds,26-05-2013 19:00
2587,None,-13.35,0,0,1,Clear,sky is clear,05-02-2018 20:00
2588,None,23.29,0,0,1,Clear,sky is clear,22-08-2016 21:00
2588,None,-1.40,0,0,1,Clear,sky is clear,03-04-2013 21:00
2588,None,-12.05,0,0,20,Clouds,few clouds,01-01-2013 12:00
2588,None,18.04,0,0,90,Clouds,overcast clouds,24-09-2015 21:00
2588,None,10.08,0,0,0,Clear,Sky is Clear,30-09-2016 05:00
2588,None,19.82,0,0,75,Clouds,broken clouds,20-05-2013 05:00
2588,None,15.87,0,0,1,Rain,light rain,20-09-2015 20:00
2588,None,24.73,0,0,75,Clouds,broken clouds,26-05-2014 10:00
2588,None,-7.95,0,0,40,Clouds,scattered clouds,31-12-2012 21:00
2588,None,1.87,0,0,1,Clear,sky is clear,22-04-2017 07:00
2589,None,16.86,0,0,40,Rain,light rain,13-08-2017 09:00
2589,None,10.83,0,0,90,Rain,moderate rain,23-10-2015 05:00
2589,None,23.71,0,0,24,Rain,moderate rain,08-07-2013 21:00
2589,None,16.86,0,0,40,Thunderstorm,proximity thunderstorm,13-08-2017 09:00
259,None,-5.07,0,0,90,Mist,mist,15-04-2018 01:00
259,None,-10.91,0,0,64,Clouds,broken clouds,25-12-2013 05:00
259,None,3.67,0,0,1,Clear,sky is clear,23-04-2018 02:00
259,None,-0.50,0,0,1,Clear,sky is clear,15-03-2018 02:00
259,None,-4.38,0,0,1,Clear,sky is clear,19-02-2014 02:00
259,None,-5.00,0,0,64,Clouds,broken clouds,13-11-2013 02:00
259,None,-12.43,0,0,75,Clouds,broken clouds,02-02-2017 02:00
259,None,10.02,0,0,0,Clear,Sky is Clear,03-05-2018 02:00
259,None,-5.07,0,0,90,Fog,fog,15-04-2018 01:00
259,None,-5.07,0,0,90,Snow,light snow,15-04-2018 01:00
259,None,-7.46,0,0,90,Snow,light snow,04-04-2018 02:00
259,None,7.42,0,0,40,Clouds,scattered clouds,22-10-2012 02:00
259,None,8.36,0,0,1,Fog,fog,07-09-2017 02:00
259,None,8.36,0,0,1,Mist,mist,07-09-2017 02:00
259,None,12.47,0,0,0,Clear,Sky is Clear,02-09-2013 03:00
259,None,-14.00,0,0,90,Mist,mist,07-02-2018 02:00
259,None,-14.00,0,0,90,Snow,light snow,07-02-2018 02:00
259,None,9.57,0,0,1,Clear,sky is clear,07-05-2013 02:00
259,None,0.07,0,0,1,Mist,mist,11-04-2018 02:00
2590,None,16.99,0,0,1,Clear,sky is clear,17-09-2015 22:00
2590,None,-4.11,0,0,75,Clouds,broken clouds,24-03-2014 20:00
2591,None,-3.57,0,0,90,Mist,mist,19-12-2012 21:00
2591,None,-4.34,0,0,75,Clouds,broken clouds,26-02-2017 08:00
2591,None,-9.72,0,0,1,Clear,sky is clear,16-02-2018 22:00
2591,None,-3.57,0,0,90,Snow,heavy snow,19-12-2012 21:00
2591,None,-3.57,0,0,90,Haze,haze,19-12-2012 21:00
2591,None,-11.07,0,0,5,Clear,sky is clear,20-02-2018 21:00
2591,None,-14.31,0,0,64,Clouds,broken clouds,27-11-2013 05:00
2592,None,-0.13,0,0,1,Clear,sky is clear,12-03-2018 22:00
2592,None,20.51,0,0,1,Haze,haze,04-08-2015 21:00
2592,None,24.64,0,0,1,Clear,sky is clear,04-07-2013 10:00
2592,None,1.43,0,0,90,Clouds,overcast clouds,21-03-2018 21:00
2592,None,22.74,0,0,20,Clouds,few clouds,18-06-2016 23:00
2593,None,-21.57,0,0,1,Clear,sky is clear,22-01-2013 20:00
2593,None,8.25,0,0,90,Mist,mist,03-04-2017 05:00
2593,None,8.25,0,0,90,Haze,haze,03-04-2017 05:00
2593,None,8.25,0,0,90,Fog,fog,03-04-2017 05:00
2593,None,10.94,0,0,1,Clear,sky is clear,05-11-2016 21:00
2593,None,8.25,0,0,90,Drizzle,light intensity drizzle,03-04-2017 05:00
2593,None,-12.14,0,0,90,Snow,light snow,20-01-2016 05:00
2594,None,20.65,0,0,90,Rain,heavy intensity rain,03-08-2018 22:00
2594,None,20.65,0,0,90,Mist,mist,03-08-2018 22:00
2594,None,-13.03,0,0,5,Clear,sky is clear,23-11-2013 20:00
2594,None,20.65,0,0,90,Thunderstorm,proximity thunderstorm,03-08-2018 22:00
2594,None,3.93,0,0,90,Clouds,overcast clouds,07-11-2012 20:00
2595,None,6.14,0,0,75,Clouds,broken clouds,20-11-2017 21:00
2595,None,10.46,0,0,0,Clear,Sky is Clear,23-10-2016 09:00
2595,None,-4.13,0,0,90,Clouds,overcast clouds,19-01-2013 08:00
2596,None,-11.40,0,0,1,Clear,sky is clear,23-02-2014 19:00
2596,None,17.33,0,0,40,Clouds,scattered clouds,24-05-2014 08:00
2596,None,26.78,0,0,75,Clouds,broken clouds,04-07-2018 19:00
2596,None,-0.40,0,0,1,Clear,sky is clear,17-03-2018 23:00
2596,None,-2.80,0,0,1,Clear,sky is clear,25-02-2017 22:00
2596,None,-16.68,0,0,64,Clouds,broken clouds,09-12-2013 05:00
2597,None,-0.64,0,0,90,Mist,mist,17-01-2017 05:00
2597,None,1.37,0,0,90,Drizzle,drizzle,16-12-2012 19:00
2597,None,18.80,0,0,90,Haze,haze,01-09-2017 22:00
2597,None,-13.06,0,0,1,Clear,sky is clear,10-01-2017 19:00
2597,None,18.80,0,0,90,Rain,light rain,01-09-2017 22:00
2597,None,-10.30,0,0,40,Clouds,scattered clouds,24-03-2014 05:00
2597,None,1.37,0,0,90,Rain,light rain,16-12-2012 19:00
2597,None,-22.47,0,0,40,Clouds,scattered clouds,30-12-2017 20:00
2597,None,1.37,0,0,90,Snow,heavy snow,16-12-2012 19:00
2597,None,22.64,0,0,90,Clouds,overcast clouds,07-07-2016 20:00
2597,None,-0.64,0,0,90,Snow,light snow,17-01-2017 05:00
2597,None,1.37,0,0,90,Fog,fog,16-12-2012 19:00
2597,None,-3.86,0,0,1,Clear,sky is clear,17-01-2018 23:00
2597,None,1.37,0,0,90,Mist,mist,16-12-2012 19:00
2597,None,18.80,0,0,90,Drizzle,drizzle,01-09-2017 22:00
2598,None,7.34,0,0,0,Clear,Sky is Clear,23-10-2016 21:00
2598,None,25.49,0,0,1,Haze,haze,04-07-2015 20:00
2598,None,15.52,0,0,8,Clear,sky is clear,07-05-2014 21:00
2598,None,25.12,0,0,1,Clear,sky is clear,11-10-2015 13:00
2598,None,7.35,0,0,0,Clear,Sky is Clear,22-10-2016 21:00
2598,None,17.62,0,0,90,Mist,mist,28-05-2016 20:00
2598,None,-7.60,0,0,1,Snow,light snow,25-02-2018 10:00
2598,None,17.62,0,0,90,Rain,light rain,28-05-2016 20:00
2599,None,1.75,0,0,90,Mist,mist,24-11-2016 11:00
2599,None,-2.31,0,0,1,Clear,sky is clear,07-04-2017 05:00
2599,None,2.98,0,0,90,Clouds,overcast clouds,07-04-2013 23:00
260,None,3.45,0,0,90,Clouds,overcast clouds,03-04-2014 02:00
260,None,-9.73,0,0,40,Mist,mist,25-02-2013 01:00
260,None,1.07,0,0,90,Mist,mist,23-01-2017 02:00
260,None,2.67,0,0,64,Clouds,broken clouds,10-11-2013 04:00
260,None,1.07,0,0,90,Drizzle,light intensity drizzle,23-01-2017 02:00
260,None,-10.92,0,0,1,Clear,sky is clear,08-03-2018 02:00
260,None,15.65,4.89,0,90,Rain,heavy intensity rain,12-05-2014 02:00
260,None,-9.73,0,0,40,Haze,haze,25-02-2013 01:00
260,None,15.65,4.89,0,90,Mist,mist,12-05-2014 02:00
260,None,16.93,0,0,90,Drizzle,light intensity drizzle,28-08-2017 02:00
260,None,11.45,0.6,0,1,Rain,light rain,09-09-2015 02:00
260,None,-9.50,0,0,40,Clouds,scattered clouds,07-01-2018 04:00
260,None,2.93,0,0,1,Clear,sky is clear,21-03-2017 02:00
260,None,-0.07,0,0,90,Clouds,overcast clouds,30-11-2015 02:00
260,None,-2.93,0,0,90,Mist,mist,18-12-2017 02:00
260,None,21.97,0,0,40,Mist,mist,19-09-2013 02:00
260,None,-2.00,0,0,90,Mist,mist,25-01-2016 02:00
260,None,1.36,0,0,90,Snow,light snow,07-04-2016 02:00
260,None,-2.93,0,0,90,Haze,haze,18-12-2017 02:00
260,None,22.67,0,0,1,Clear,sky is clear,17-09-2018 02:00
2600,None,-3.15,0,0,5,Clear,sky is clear,06-03-2018 20:00
2600,None,-8.50,0,0,1,Clear,sky is clear,06-02-2017 05:00
2600,None,2.10,0,0,64,Clouds,broken clouds,09-11-2013 21:00
2601,None,19.89,0,0,0,Clear,Sky is Clear,14-08-2016 21:00
2601,None,-5.86,0,0,90,Clouds,overcast clouds,17-02-2014 05:00
2601,None,-10.54,0,0,40,Clouds,scattered clouds,20-02-2018 20:00
2601,None,-11.38,0,0,90,Snow,heavy snow,27-11-2012 05:00
2602,None,-18.65,0,0,90,Clouds,overcast clouds,05-02-2014 05:00
2602,None,15.17,0,0,1,Clear,sky is clear,20-08-2016 22:00
2602,None,0.81,0,0,1,Clear,sky is clear,15-03-2013 21:00
2602,None,-5.80,0,0,90,Clouds,overcast clouds,27-01-2017 05:00
2603,None,-19.43,0,0,1,Clear,sky is clear,04-01-2017 05:00
2603,None,-18.64,0,0,40,Clouds,scattered clouds,16-01-2016 08:00
2603,None,27.64,0,0,1,Clear,sky is clear,04-07-2013 18:00
2603,None,21.79,0,0,40,Thunderstorm,proximity thunderstorm,04-07-2018 11:00
2603,None,21.79,0,0,40,Rain,heavy intensity rain,04-07-2018 11:00
2603,None,9.45,0,0,81,Clear,sky is clear,10-10-2012 21:00
2603,None,25.12,0.25,0,90,Rain,light rain,10-07-2016 20:00
2603,None,-5.50,0,0,90,Clouds,overcast clouds,20-03-2014 05:00
2603,None,-1.67,0,0,98,Clouds,overcast clouds,09-01-2013 20:00
2603,None,-0.64,0,0,64,Clouds,broken clouds,30-11-2013 21:00
2603,None,17.04,0,0,1,Clear,sky is clear,26-08-2016 21:00
2603,None,21.00,0,0,75,Clouds,broken clouds,29-06-2017 22:00
2603,None,25.12,0.25,0,90,Thunderstorm,proximity thunderstorm,10-07-2016 20:00
2603,None,-3.80,0,0,90,Mist,mist,16-12-2017 08:00
2604,None,-9.15,0,0,1,Mist,mist,27-02-2013 05:00
2604,None,-9.15,0,0,1,Fog,fog,27-02-2013 05:00
2604,None,3.07,0,0,75,Clouds,broken clouds,09-01-2018 20:00
2604,None,0.13,0,0,40,Clouds,scattered clouds,28-12-2016 21:00
2604,None,16.07,0,0,40,Rain,moderate rain,16-05-2017 05:00
2604,None,-4.94,0,0,75,Clouds,broken clouds,13-11-2012 20:00
2604,None,-13.50,0,0,90,Clouds,overcast clouds,04-03-2014 05:00
2604,None,16.07,0,0,40,Thunderstorm,thunderstorm,16-05-2017 05:00
2604,None,-3.67,0,0,5,Clear,sky is clear,25-02-2018 20:00
2604,None,4.23,0,0,75,Clouds,broken clouds,18-04-2018 21:00
2605,None,-5.09,0,0,90,Snow,heavy snow,06-02-2013 05:00
2605,None,-5.09,0,0,90,Mist,mist,06-02-2013 05:00
2605,None,-6.76,0,0,1,Clear,sky is clear,04-04-2013 05:00
2605,None,22.66,0,0,24,Clouds,few clouds,15-08-2016 20:00
2605,None,-16.62,0,0,90,Clouds,overcast clouds,04-02-2014 22:00
2605,None,13.42,0,0,0,Rain,light rain,02-09-2013 09:00
2605,None,-1.63,0,0,64,Mist,mist,15-11-2013 05:00
2605,None,11.30,0,0,40,Clouds,scattered clouds,05-10-2015 20:00
2606,None,-5.23,0,0,90,Clouds,overcast clouds,17-02-2014 10:00
2606,None,-9.71,0,0,1,Clear,sky is clear,22-11-2013 05:00
2606,None,24.26,0,0,1,Clear,sky is clear,26-07-2015 10:00
2606,None,13.38,0,0,0,Clear,Sky is Clear,16-07-2016 08:00
2606,None,7.67,0,0,85,Fog,fog,15-10-2012 05:00
2606,None,7.67,0,0,85,Mist,mist,15-10-2012 05:00
2606,None,27.79,0,0,75,Clouds,broken clouds,16-06-2018 22:00
2606,None,18.99,0.25,0,75,Rain,light rain,27-05-2014 20:00
2606,None,-13.98,0,0,20,Clouds,few clouds,01-01-2013 17:00
2606,None,11.12,0,0,90,Clouds,overcast clouds,11-04-2014 22:00
2607,None,-20.66,0,0,1,Clear,sky is clear,21-02-2013 05:00
2607,None,17.74,0,0,1,Haze,haze,15-05-2017 21:00
2607,None,7.39,0,0,90,Clouds,overcast clouds,29-09-2018 22:00
2607,None,22.83,1,0,40,Mist,mist,06-09-2016 05:00
2607,None,22.83,1,0,40,Thunderstorm,proximity thunderstorm,06-09-2016 05:00
2607,None,22.83,1,0,40,Rain,heavy intensity rain,06-09-2016 05:00
2608,None,19.34,0,0,36,Clouds,scattered clouds,10-10-2016 20:00
2608,None,4.72,0,0,90,Rain,moderate rain,26-03-2016 08:00
2608,None,4.72,0,0,90,Drizzle,drizzle,26-03-2016 08:00
2608,None,-0.21,0,0,90,Mist,mist,30-01-2013 05:00
2608,None,4.42,0,0,0,Clear,Sky is Clear,07-10-2016 21:00
2608,None,-14.28,0,0,1,Clear,sky is clear,03-02-2017 05:00
2608,None,1.28,0,0,20,Clouds,few clouds,17-11-2012 20:00
2608,None,8.64,0,0,1,Clear,sky is clear,30-09-2015 21:00
2608,None,11.58,0,0,1,Clear,sky is clear,29-04-2013 05:00
2608,None,19.49,0,0,1,Clear,sky is clear,08-10-2013 21:00
2608,None,-0.21,0,0,90,Snow,heavy snow,30-01-2013 05:00
2608,None,22.81,0,0,75,Clouds,broken clouds,12-06-2017 20:00
2609,None,16.20,0,0,40,Fog,fog,28-08-2016 08:00
2609,None,8.80,0,0,90,Rain,moderate rain,28-11-2016 05:00
2609,None,13.27,0,0,90,Clouds,overcast clouds,29-05-2017 10:00
2609,None,16.20,0,0,40,Mist,mist,28-08-2016 08:00
2609,None,20.02,3.44,0,90,Rain,moderate rain,31-05-2014 22:00
2609,None,2.43,0,0,75,Clouds,broken clouds,29-04-2017 07:00
2609,None,1.87,0,0,90,Drizzle,drizzle,20-01-2017 05:00
2609,None,16.20,0,0,40,Rain,light rain,28-08-2016 08:00
2609,None,8.80,0,0,90,Drizzle,drizzle,28-11-2016 05:00
2609,None,8.80,0,0,90,Mist,mist,28-11-2016 05:00
2609,None,1.87,0,0,90,Mist,mist,20-01-2017 05:00
2609,None,13.59,0.88,0,90,Rain,light rain,21-04-2014 05:00
2609,None,1.87,0,0,90,Rain,moderate rain,20-01-2017 05:00
261,None,14.48,0,0,1,Clear,sky is clear,23-09-2013 02:00
261,None,9.19,0,0,0,Clear,Sky is Clear,10-10-2016 02:00
261,None,14.60,0,0,40,Haze,haze,16-05-2017 02:00
261,None,-4.33,0,0,90,Clouds,overcast clouds,31-01-2013 02:00
261,None,15.49,0,0,1,Clear,sky is clear,15-05-2013 02:00
261,None,14.60,0,0,40,Thunderstorm,proximity thunderstorm,16-05-2017 02:00
261,None,-4.60,0,0,1,Clear,sky is clear,21-03-2018 02:00
261,None,-1.00,0,0,1,Mist,mist,05-12-2016 02:00
261,None,-12.91,0,0,20,Clouds,few clouds,23-12-2012 04:00
261,None,3.41,0,0,1,Clear,sky is clear,22-10-2015 02:00
261,None,-3.81,0,0,64,Clouds,broken clouds,12-01-2014 04:00
261,None,-22.00,0,0,1,Clear,sky is clear,26-12-2017 03:00
261,None,0.92,0,0,90,Clouds,overcast clouds,16-04-2014 02:00
261,None,22.20,0,0,1,Thunderstorm,proximity thunderstorm,24-05-2018 02:00
261,None,12.78,0,0,1,Mist,mist,10-06-2014 02:00
261,None,0.88,0,0,90,Mist,mist,19-04-2013 02:00
261,None,0.88,0,0,90,Rain,light rain,19-04-2013 02:00
261,None,0.88,0,0,90,Snow,heavy snow,19-04-2013 02:00
261,None,14.94,0,0,92,Rain,light rain,09-05-2018 02:00
261,None,7.94,0,0,75,Clouds,broken clouds,10-10-2012 02:00
261,None,-4.55,0,0,40,Clouds,scattered clouds,28-01-2013 02:00
261,None,12.45,0,0,100,Haze,haze,24-10-2012 02:00
2610,None,0.61,0,0,90,Clouds,overcast clouds,17-04-2013 05:00
2610,None,23.64,0,0,1,Clear,sky is clear,03-09-2015 22:00
2610,None,4.42,0,0,0,Clear,Sky is Clear,07-10-2016 22:00
2610,None,20.23,0,0,1,Clear,sky is clear,31-07-2014 22:00
2610,None,-25.89,0,0,1,Clear,sky is clear,11-02-2014 05:00
2611,None,-7.27,0,0,90,Mist,mist,11-12-2016 11:00
2611,None,-15.43,0,0,90,Snow,light snow,15-01-2018 19:00
2611,None,26.50,0,0,75,Thunderstorm,thunderstorm with rain,28-05-2018 20:00
2611,None,23.88,0,0,90,Clouds,overcast clouds,25-05-2014 20:00
2611,None,-1.42,0,0,1,Clear,sky is clear,31-10-2012 05:00
2611,None,20.33,0,0,75,Rain,moderate rain,11-06-2018 20:00
2611,None,17.07,0,0,75,Clouds,broken clouds,07-09-2017 21:00
2611,None,-7.27,0,0,90,Snow,light snow,11-12-2016 11:00
2611,None,18.85,0,0,0,Clear,Sky is Clear,17-07-2016 21:00
2611,None,19.91,0,0,0,Rain,light rain,12-08-2016 21:00
2611,None,-13.01,0,0,90,Snow,light snow,14-12-2013 08:00
2611,None,-7.25,0,0,75,Clouds,broken clouds,04-03-2013 05:00
2611,None,-9.49,0,0,4,Clear,sky is clear,13-02-2013 05:00
2611,None,26.50,0,0,75,Rain,light rain,28-05-2018 20:00
2611,None,-7.27,0,0,90,Haze,haze,11-12-2016 11:00
2612,None,0.60,0,0,1,Clear,sky is clear,05-12-2012 05:00
2612,None,23.08,0,0,20,Clouds,few clouds,11-09-2017 20:00
2612,None,-3.86,0,0,90,Clouds,overcast clouds,29-11-2012 05:00
2612,None,21.50,0,0,75,Clouds,broken clouds,30-05-2018 21:00
2612,None,0.48,0,0,1,Clear,sky is clear,13-11-2015 20:00
2612,None,5.86,0,0,75,Clouds,broken clouds,20-11-2017 20:00
2612,None,-1.12,0,0,90,Mist,mist,21-12-2015 05:00
2612,None,16.14,0,0,1,Clear,sky is clear,26-05-2017 05:00
2613,None,7.83,0,0,90,Clouds,overcast clouds,31-03-2014 05:00
2613,None,-21.94,0,0,1,Clear,sky is clear,15-12-2016 05:00
2613,None,0.22,0,0,75,Snow,light snow,03-11-2017 22:00
2613,None,18.40,0,0,90,Clouds,overcast clouds,19-07-2018 21:00
2613,None,-6.49,0,0,20,Clouds,few clouds,12-03-2014 05:00
2613,None,-2.93,0,0,75,Clouds,broken clouds,10-01-2017 05:00
2613,None,-2.50,0,0,1,Clear,sky is clear,21-03-2017 21:00
2613,None,-9.50,0,0,1,Clear,sky is clear,12-03-2017 09:00
2614,None,22.36,0,0,75,Clouds,broken clouds,30-05-2016 10:00
2614,None,3.64,0,0,64,Clouds,broken clouds,17-01-2014 21:00
2614,None,9.21,0,0,90,Clouds,overcast clouds,10-04-2017 05:00
2614,None,-7.23,0,0,90,Snow,heavy snow,28-12-2012 21:00
2614,None,-7.23,0,0,90,Mist,mist,28-12-2012 21:00
2614,None,22.31,0,0,75,Clouds,broken clouds,30-05-2016 10:00
2615,None,13.33,0.25,0,90,Rain,moderate rain,05-06-2013 21:00
2615,None,4.48,0,0,75,Clouds,broken clouds,13-05-2016 22:00
2615,None,-12.32,0,0,40,Clouds,scattered clouds,30-12-2012 18:00
2615,None,13.33,0.25,0,90,Drizzle,drizzle,05-06-2013 21:00
2615,None,26.65,0,0,5,Clear,sky is clear,13-08-2018 21:00
2615,None,19.65,0,0,1,Clear,sky is clear,24-08-2016 21:00
2615,None,3.47,0.51,0,90,Rain,light rain,11-03-2014 05:00
2615,None,-1.15,0,0,75,Snow,heavy snow,24-04-2013 05:00
2616,None,0.38,0,0,75,Clouds,broken clouds,19-03-2014 21:00
2616,None,18.64,0.51,0,40,Rain,light rain,11-05-2014 21:00
2616,None,-12.04,0,0,40,Mist,mist,12-12-2012 20:00
2616,None,0.71,0,0,90,Mist,mist,01-12-2012 21:00
2616,None,18.28,0,0,40,Clouds,scattered clouds,01-06-2013 22:00
2616,None,-1.14,0,0,1,Snow,light snow,24-03-2016 05:00
2616,None,18.64,0.51,0,40,Thunderstorm,thunderstorm,11-05-2014 21:00
2616,None,4.46,0,0,75,Clouds,broken clouds,28-03-2018 21:00
2617,None,14.63,0,0,90,Clouds,overcast clouds,29-05-2013 21:00
2617,None,2.80,0,0,90,Mist,mist,22-01-2017 19:00
2617,None,0.43,0,0,90,Mist,mist,22-04-2013 05:00
2617,None,0.88,0,0,90,Clouds,overcast clouds,07-12-2012 20:00
2617,None,0.43,0,0,90,Snow,heavy snow,22-04-2013 05:00
2617,None,18.08,0,0,20,Clouds,few clouds,18-05-2016 20:00
2617,None,-2.20,0,0,75,Clouds,broken clouds,04-03-2013 19:00
2617,None,14.44,0,0,92,Rain,light rain,23-09-2016 05:00
2617,None,-15.19,0,0,40,Clouds,scattered clouds,13-12-2016 20:00
2618,None,23.91,0,0,90,Clouds,overcast clouds,08-07-2016 20:00
2618,None,-24.52,0,0,1,Clear,sky is clear,29-12-2013 22:00
2618,None,4.67,0,0,0,Clear,Sky is Clear,16-10-2013 21:00
2619,None,27.82,0,0,1,Clear,sky is clear,01-08-2015 19:00
2619,None,17.00,0,0,75,Clouds,broken clouds,09-04-2014 21:00
2619,None,22.12,8.04,0,90,Thunderstorm,proximity thunderstorm,16-08-2015 20:00
2619,None,22.12,8.04,0,90,Rain,heavy intensity rain,16-08-2015 20:00
2619,None,13.23,0,0,0,Clear,Sky is Clear,05-10-2016 20:00
2619,None,27.75,1.2,0,20,Rain,moderate rain,21-07-2016 21:00
2619,None,22.12,8.04,0,90,Mist,mist,16-08-2015 20:00
2619,None,4.42,0,0,90,Mist,mist,07-11-2012 05:00
2619,None,4.42,0,0,90,Rain,light rain,07-11-2012 05:00
262,None,0.53,0,0,1,Fog,fog,09-12-2015 02:00
262,None,0.53,0,0,1,Mist,mist,09-12-2015 02:00
262,None,3.07,0,0,1,Clear,sky is clear,12-04-2017 02:00
262,None,-0.80,0,0,40,Clouds,scattered clouds,24-03-2016 02:00
262,None,14.58,0,0,92,Rain,light rain,23-09-2016 02:00
262,None,7.14,0,0,64,Clouds,broken clouds,20-11-2013 02:00
262,None,2.69,0,0,90,Clouds,overcast clouds,08-04-2013 02:00
262,None,1.06,0,0,90,Mist,mist,24-11-2016 03:00
262,None,8.93,0,0,90,Clouds,overcast clouds,14-10-2012 04:00
262,None,15.11,0,0,1,Clear,sky is clear,09-05-2013 02:00
2620,None,4.34,0.25,0,44,Rain,light rain,18-10-2013 05:00
2620,None,20.33,0,0,68,Rain,light rain,12-08-2016 20:00
2620,None,-12.58,0,0,90,Snow,heavy snow,12-12-2012 05:00
2620,None,1.48,0,0,20,Clouds,few clouds,25-04-2014 05:00
2620,None,11.43,1.6,0,90,Mist,mist,24-04-2016 08:00
2620,None,7.25,0,0,90,Clouds,overcast clouds,08-04-2013 20:00
2620,None,-10.94,0,0,5,Clear,sky is clear,28-11-2013 21:00
2620,None,-8.48,0,0,1,Clear,sky is clear,14-11-2012 05:00
2620,None,11.43,1.6,0,90,Thunderstorm,proximity thunderstorm,24-04-2016 08:00
2620,None,14.87,0,0,1,Clear,sky is clear,06-11-2016 19:00
2620,None,11.43,1.6,0,90,Rain,moderate rain,24-04-2016 08:00
2621,None,-23.99,0,0,40,Snow,light snow,05-01-2014 17:00
2621,None,0.93,0,0,90,Mist,mist,27-10-2017 22:00
2621,None,13.01,0,0,90,Fog,fog,29-08-2015 07:00
2621,None,26.91,0,0,1,Haze,haze,04-07-2015 19:00
2621,None,24.95,0,0,1,Clear,sky is clear,10-06-2017 23:00
2621,None,19.93,0,0,1,Clear,sky is clear,26-05-2016 22:00
2621,None,-10.18,0,0,1,Mist,mist,07-03-2013 23:00
2621,None,14.45,0,0,90,Rain,moderate rain,19-08-2015 21:00
2621,None,0.93,0,0,90,Snow,light snow,27-10-2017 22:00
2621,None,13.01,0,0,90,Mist,mist,29-08-2015 07:00
2622,None,3.87,0,0,1,Mist,mist,22-02-2017 05:00
2622,None,-17.14,0,0,64,Clouds,broken clouds,09-01-2014 05:00
2622,None,6.03,0,0,8,Mist,mist,22-10-2012 05:00
2622,None,3.87,0,0,1,Rain,light rain,22-02-2017 05:00
2622,None,3.87,0,0,1,Fog,fog,22-02-2017 05:00
2622,None,3.87,0,0,1,Drizzle,light intensity drizzle,22-02-2017 05:00
2623,None,0.38,0,0,90,Clouds,overcast clouds,11-04-2017 05:00
2623,None,25.75,0,0,5,Clear,sky is clear,16-09-2018 21:00
2623,None,-1.17,0,0,90,Clouds,overcast clouds,18-03-2014 05:00
2623,None,5.50,0,0,64,Clouds,broken clouds,31-10-2016 05:00
2623,None,16.83,0,0,92,Clouds,overcast clouds,03-08-2013 22:00
2623,None,24.94,0,0,75,Thunderstorm,proximity thunderstorm,09-07-2017 21:00
2623,None,-3.58,0,0,90,Clouds,overcast clouds,13-03-2014 05:00
2623,None,-2.28,0,0,1,Clear,sky is clear,02-12-2017 22:00
2623,None,-8.00,0,0,1,Clear,sky is clear,24-11-2013 09:00
2623,None,15.24,0,0,40,Clouds,scattered clouds,29-07-2016 05:00
2624,None,1.65,0,0,90,Mist,mist,12-01-2013 08:00
2624,None,-4.51,0,0,90,Clouds,overcast clouds,07-03-2014 23:00
2624,None,1.87,0,0,90,Mist,mist,21-01-2017 21:00
2624,None,1.87,0,0,90,Fog,fog,21-01-2017 21:00
2624,None,3.27,0,0,75,Drizzle,light intensity drizzle,12-04-2017 05:00
2624,None,23.57,0,0,75,Clouds,broken clouds,22-05-2016 21:00
2624,None,3.27,0,0,75,Rain,light rain,12-04-2017 05:00
2625,None,13.00,0,0,90,Mist,mist,06-10-2017 22:00
2625,None,13.00,0,0,90,Drizzle,drizzle,06-10-2017 22:00
2625,None,7.61,0,0,75,Clouds,broken clouds,17-04-2017 05:00
2625,None,1.74,0,0,1,Clear,sky is clear,04-04-2014 21:00
2625,None,0.00,0,0,90,Mist,mist,26-03-2018 05:00
2625,None,0.00,0,0,90,Snow,snow,26-03-2018 05:00
2625,None,1.88,0,0,75,Clouds,broken clouds,19-02-2014 21:00
2625,None,22.48,0,0,92,Rain,light rain,26-07-2013 22:00
2625,None,13.00,0,0,90,Rain,light rain,06-10-2017 22:00
2626,None,21.80,0,0,75,Rain,proximity shower rain,24-05-2018 21:00
2626,None,-8.93,0,0,1,Clear,sky is clear,27-12-2016 20:00
2626,None,21.80,0,0,75,Mist,mist,24-05-2018 21:00
2626,None,8.61,0,0,1,Clear,sky is clear,23-05-2014 05:00
2626,None,4.58,0,0,90,Rain,moderate rain,09-04-2013 05:00
2626,None,12.41,0,0,1,Clear,sky is clear,23-04-2017 21:00
2626,None,21.10,0,0,1,Clear,sky is clear,18-07-2015 08:00
2626,None,4.58,0,0,90,Rain,light rain,09-04-2013 05:00
